topic,month,comp,n1,n2,units,vocab,jsd,cos,llr,top1,top2
AsylumSeekers,Apr,ER_RC,145,201,tokens,2105,0.174173,0.704461,5755.72,illeg;ilhan;asylum;omar;trump;border;muslim;us;migrant;report,border;asylum;camp;one;trump;us;syrian;new;'s;govern
AsylumSeekers,Apr,ER_RC,145,201,nouns,1404,0.207192,0.742915,4247.61,country;people;asylum;year;omar;trump;border;refugee;migrant;state,minister;camp;immigration;child;country;year;government;refugee;trump;people
AsylumSeekers,Apr,ER_LC,145,829,tokens,3841,0.160791,0.780756,8317.06,countri;border;trump;immigr;omar;muslim;report;us;state;asylum,state;presid;new;countri;border;asylum;us;govern;immigr;trump
AsylumSeekers,Apr,ER_LC,145,829,nouns,2777,0.194572,0.812615,6345.38,country;border;people;asylum;migrant;omar;year;trump;refugee;state,president;year;migrant;trump;border;government;people;country;asylum;refugee
AsylumSeekers,Apr,ER_L,145,188,tokens,2042,0.160946,0.736984,5003.23,illeg;;ilhan;asylum;migrant;border;peopl;muslim;countri;omar,donald;right;migrant;would;new;countri;border;asylum;'s;peopl
AsylumSeekers,Apr,ER_L,145,188,nouns,1294,0.178131,0.766489,3428.41,people;omar;year;state;refugee;country;border;asylum;trump;migrant,immigration;u.s.;president;year;people;trump;asylum;border;refugee;country
AsylumSeekers,Apr,R_RC,254,201,tokens,2501,0.126352,0.826212,5683.41,us;nation;illeg;report;say;migrant;asylum;';trump;border,border;asylum;new;peopl;syrian;camp;us;govern;one;trump
AsylumSeekers,Apr,R_RC,254,201,nouns,1656,0.146821,0.885351,4073.53,omar;president;migrant;immigration;refugee;border;asylum;year;country;trump,minister;camp;people;immigration;trump;country;government;child;year;refugee
AsylumSeekers,Apr,C_ER,303,145,tokens,2377,0.167481,0.712021,6458.59,camp;trump;reuter;famili;syrian;new;'s;unit;presid;say,america;nation;islam;illeg;ilhan;asylum;trump;omar;report;muslim
AsylumSeekers,Apr,C_ER,303,145,nouns,1611,0.194773,0.786712,4828.7,reuters;united;u.s.;people;country;trump;refugee;year;migrant;border,people;country;state;trump;border;asylum;omar;migrant;refugee;year
AsylumSeekers,Apr,C_R,303,254,tokens,2738,0.128136,0.801258,7059.91,nation;famili;new;syrian;presid;unit;reuter;peopl;us;trump,citi;new;presid;us;report;trump;nation;asylum;illeg;'
AsylumSeekers,Apr,C_R,303,254,nouns,1870,0.144753,0.879684,5069.68,president;united;country;border;refugee;trump;migrant;people;u.s.;year,omar;asylum;immigration;migrant;president;country;refugee;trump;year;border
AsylumSeekers,Apr,C_RC,303,201,tokens,2597,0.124455,0.825671,6070.96,presid;say;syrian;unit;trump;migrant;immigr;border;us;state,border;asylum;camp;us;syrian;immigr;state;one;trump;govern
AsylumSeekers,Apr,C_RC,303,201,nouns,1779,0.149887,0.813277,4471.13,reuters;president;united;u.s.;country;trump;people;border;migrant;year,border;minister;camp;immigration;country;people;child;trump;government;year
AsylumSeekers,Apr,C_LC,303,829,tokens,4168,0.101799,0.885455,9192.73,reuter;presid;syrian;trump;unit;new;state;border;immigr;us,camp;state;presid;new;asylum;us;border;govern;trump;immigr
AsylumSeekers,Apr,C_LC,303,829,nouns,3061,0.125391,0.924246,7335.88,president;united;refugee;u.s.;border;trump;migrant;country;people;year,president;refugee;asylum;country;border;government;trump;year;people;migrant
AsylumSeekers,Apr,C_L,303,188,tokens,2609,0.144513,0.783497,6452.2,nation;famili;reuter;unit;presid;syrian;say;new;border;migrant,polici;donald;right;border;asylum;migrant;new;report;would;presid
AsylumSeekers,Apr,C_L,303,188,nouns,1775,0.167338,0.798382,4790.76,reuters;united;u.s.;country;people;trump;year;border;migrant;refugee,immigration;u.s.;border;people;asylum;country;year;refugee;trump;president
AsylumSeekers,Apr,LC_R,829,254,tokens,4103,0.108294,0.881227,8836.17,presid;new;countri;immigr;us;border;govern;asylum;migrant;trump,illeg;report;countri;';asylum;migrant;state;trump;immigr;border
AsylumSeekers,Apr,LC_R,829,254,nouns,2991,0.132124,0.918473,6587.35,president;country;asylum;border;trump;migrant;year;government;refugee;people,omar;president;migrant;immigration;border;year;refugee;trump;asylum;country
AsylumSeekers,Apr,LC_RC,829,201,tokens,3980,0.111561,0.892032,7379.11,state;presid;border;countri;asylum;new;us;immigr;migrant;trump,asylum;us;trump;state;new;immigr;camp;syrian;countri;one
AsylumSeekers,Apr,LC_RC,829,201,nouns,2900,0.132184,0.930443,5616.22,president;country;people;border;migrant;asylum;government;trump;refugee;year,minister;camp;year;refugee;country;people;immigration;child;government;trump
AsylumSeekers,Apr,L_R,188,254,tokens,2469,0.136188,0.808717,5622.32,polici;donald;right;report;would;peopl;new;asylum;migrant;border,citi;new;nation;illeg;report;';say;asylum;migrant;border
AsylumSeekers,Apr,L_R,188,254,nouns,1620,0.157455,0.820666,4042.85,immigration;u.s.;border;country;people;asylum;year;refugee;president;trump,omar;president;migrant;immigration;border;trump;country;refugee;asylum;year
AsylumSeekers,Apr,L_RC,188,201,tokens,2337,0.151685,0.779191,5590.53,;donald;right;report;migrant;border;asylum;countri;state;would,minist;border;camp;asylum;one;;state;countri;syrian;govern
AsylumSeekers,Apr,L_RC,188,201,nouns,1568,0.177293,0.771561,4141.47,immigration;u.s.;border;people;asylum;trump;country;year;refugee;president,minister;camp;immigration;refugee;government;country;child;people;trump;year
AsylumSeekers,Apr,L_LC,188,829,tokens,4003,0.130366,0.841625,8055.03,migrant;state;new;countri;asylum;presid;border;immigr;us;trump,presid;new;govern;immigr;us;border;migrant;countri;trump;asylum
AsylumSeekers,Apr,L_LC,188,829,nouns,2891,0.158445,0.844899,6045.03,immigration;u.s.;country;border;asylum;people;year;refugee;trump;president,president;country;asylum;government;migrant;people;border;year;refugee;trump
AsylumSeekers,May,ER_R,115,199,tokens,1979,0.163534,0.737829,4615.72,polic;unit;accord;border;ilhan;omar;trump;immigr;presid;migrant,border;asylum;syrian;children;unit;govern;one;new;migrant;'
AsylumSeekers,May,ER_R,115,199,nouns,1279,0.181977,0.719399,3186.48,migrant;border;president;year;ilhan;trump;country;omar;refugee;people,asylum;child;migrant;year;government;refugee;border;united;country;people
AsylumSeekers,May,ER_RC,115,178,tokens,1904,0.211795,0.61985,5677.17,polic;unit;accord;ilhan;border;immigr;omar;presid;migrant;trump,children;govern;un;two;live;nation;million;migrant;'s;unit
AsylumSeekers,May,ER_RC,115,178,nouns,1239,0.243864,0.621132,4084.53,migrant;trump;refugee;year;ilhan;omar;president;country;people;border,united;woman;news;child;government;year;un;country;people;refugee
AsylumSeekers,May,ER_LC,115,782,tokens,3841,0.194544,0.738969,8530.92,border;ilhan;us;state;presid;migrant;omar;immigr;report;trump,right;say;famili;trump;state;immigr;new;migrant;border;us
AsylumSeekers,May,ER_LC,115,782,nouns,2785,0.23139,0.720715,6316.27,migrant;border;ilhan;year;country;people;president;omar;trump;refugee,government;people;family;trump;refugee;country;child;border;migrant;year
AsylumSeekers,May,ER_L,115,164,tokens,1895,0.19145,0.687951,5056.11,unit;accord;say;migrant;countri;immigr;ilhan;omar;border;presid,govern;administr;;live;famili;border;migrant;'s;immigr;right
AsylumSeekers,May,ER_L,115,164,nouns,1208,0.216484,0.721055,3480.01,migrant;border;ilhan;country;year;people;trump;president;refugee;omar,administration;country;migrant;government;family;border;people;trump;year;refugee
AsylumSeekers,May,R_RC,199,178,tokens,2228,0.126969,0.827324,4627.14,children;syrian;say;unit;';state;migrant;one;govern;new,migrant;unit;un;report;live;million;govern;two;nation;say
AsylumSeekers,May,R_RC,199,178,nouns,1438,0.143441,0.836741,3119.7,canada;border;asylum;people;government;migrant;united;country;child;year,rohingya;united;year;people;child;government;un;country;news;woman
AsylumSeekers,May,C_ER,292,115,tokens,2293,0.202422,0.667144,6751.23,new;border;unit;two;presid;nation;trump;migrant;reuter;'s,accord;say;ilhan;border;immigr;migrant;presid;omar;report;trump
AsylumSeekers,May,C_ER,292,115,nouns,1543,0.234176,0.679626,4868.32,border;president;u.s.;united;trump;country;refugee;people;year;reuters,migrant;border;ilhan;country;year;omar;people;trump;president;refugee
AsylumSeekers,May,C_R,292,199,tokens,2550,0.127627,0.823331,5934.86,;border;new;two;unit;migrant;presid;trump;reuter;nation,children;syrian;unit;one;govern;new;say;;';migrant
AsylumSeekers,May,C_R,292,199,nouns,1705,0.145586,0.828185,4107.18,photo;u.s.;border;president;people;reuters;united;trump;year;country,canada;asylum;year;country;border;child;united;people;migrant;government
AsylumSeekers,May,C_RC,292,178,tokens,2467,0.128822,0.81025,5540.28,new;border;nation;reuter;two;unit;state;presid;trump;migrant,migrant;two;un;unit;govern;report;nation;million;say;live
AsylumSeekers,May,C_RC,292,178,nouns,1682,0.156497,0.78271,4147.3,photo;border;u.s.;president;country;trump;united;people;reuters;year,report;united;woman;un;year;news;people;country;government;child
AsylumSeekers,May,C_LC,292,782,tokens,4138,0.100022,0.88927,8574,new;presid;trump;two;unit;nation;state;reuter;us;migrant,say;state;new;us;border;migrant;immigr;famili;trump;
AsylumSeekers,May,C_LC,292,782,nouns,3051,0.124385,0.917578,6879.86,u.s.;president;united;border;people;trump;year;refugee;reuters;country,government;migrant;family;trump;border;child;refugee;country;people;year
AsylumSeekers,May,C_L,292,164,tokens,2446,0.136214,0.800916,5648.93,border;new;unit;two;presid;migrant;trump;reuter;nation;state,govern;live;administr;;right;famili;border;immigr;migrant;trump
AsylumSeekers,May,C_L,292,164,nouns,1665,0.16302,0.788091,4099.08,photo;u.s.;border;president;reuters;year;people;trump;united;country,day;country;administration;family;trump;year;government;border;migrant;people
AsylumSeekers,May,LC_R,782,199,tokens,3995,0.114975,0.884739,7376.21,right;say;famili;trump;state;migrant;us;new;immigr;border,syrian;unit;state;us;say;govern;one;new;migrant;'
AsylumSeekers,May,LC_R,782,199,nouns,2914,0.136671,0.930056,5470.26,government;migrant;refugee;child;people;family;border;trump;country;year,border;asylum;united;migrant;government;country;people;refugee;child;year
AsylumSeekers,May,LC_RC,782,178,tokens,3955,0.126592,0.857683,7332.13,right;say;famili;trump;state;us;migrant;border;new;immigr,un;unit;million;govern;report;live;two;nation;us;say
AsylumSeekers,May,LC_RC,782,178,nouns,2891,0.152815,0.900111,5701.56,government;trump;family;migrant;border;refugee;people;country;year;child,united;news;un;child;government;woman;people;country;year;refugee
AsylumSeekers,May,L_R,164,199,tokens,2177,0.138705,0.787686,4884.74,govern;;administr;live;right;famili;border;migrant;trump;immigr,unit;say;migrant;one;;govern;state;countri;';new
AsylumSeekers,May,L_R,164,199,nouns,1401,0.156493,0.847196,3330.09,administration;country;government;year;migrant;border;people;family;refugee;trump,asylum;border;migrant;year;refugee;country;child;united;people;government
AsylumSeekers,May,L_RC,164,178,tokens,2110,0.157561,0.741446,5178.54,two;govern;administr;famili;live;right;border;immigr;trump;migrant,migrant;unit;million;live;govern;report;say;two;un;nation
AsylumSeekers,May,L_RC,164,178,nouns,1365,0.185163,0.718105,3619.09,day;administration;country;migrant;year;family;people;trump;border;government,report;united;woman;news;un;child;government;people;country;year
AsylumSeekers,May,L_LC,164,782,tokens,3974,0.132378,0.857248,7433.64,govern;administr;border;us;right;famili;live;trump;immigr;migrant,say;famili;trump;state;immigr;new;migrant;us;countri;border
AsylumSeekers,May,L_LC,164,782,nouns,2905,0.15879,0.891122,5540.02,country;administration;migrant;refugee;people;trump;family;year;government;border,government;migrant;family;trump;refugee;child;country;border;year;people
AsylumSeekers,Jun,ER_R,106,259,tokens,2043,0.133852,0.830265,3848.47,unit;attack;trump;syrian;isi;arrest;presid;pittsburgh;migrant;church,nation;church;plan;attack;syrian;migrant;';immigr;'s;trump
AsylumSeekers,Jun,ER_R,106,259,nouns,1329,0.141661,0.889028,2567.28,isis;year;border;refugee;trump;u.s.;migrant;church;pittsburgh;country,child;isis;people;migrant;border;church;year;trump;country;refugee
AsylumSeekers,Jun,ER_RC,106,238,tokens,1966,0.183999,0.670975,5083.46,isi;presid;border;pittsburgh;migrant;church;attack;syrian;trump;arrest,nation;world;camp;syrian;day;say;million;un;'s;new
AsylumSeekers,Jun,ER_RC,106,238,nouns,1256,0.213187,0.673427,3554.26,president;isis;country;trump;border;year;migrant;pittsburgh;church;u.s.,agency;war;day;un;child;people;year;camp;world;country
AsylumSeekers,Jun,ER_LC,106,992,tokens,4017,0.193791,0.74324,7924.71,countri;trump;report;arrest;pittsburgh;church;state;border;syrian;migrant,syrian;children;state;say;immigr;million;day;countri;migrant;border
AsylumSeekers,Jun,ER_LC,106,992,nouns,2944,0.224753,0.806889,5886.29,isis;pittsburgh;migrant;church;trump;country;year;border;refugee;u.s.,asylum;trump;border;day;country;people;migrant;child;year;refugee
AsylumSeekers,Jun,ER_L,106,240,tokens,2025,0.201352,0.625472,5703.06,plan;unit;attack;presid;pittsburgh;countri;church;isi;arrest;syrian,new;said;camp;presid;right;million;'s;peopl;world;children
AsylumSeekers,Jun,ER_L,106,240,nouns,1314,0.211538,0.759527,3841.73,isis;country;migrant;trump;church;pittsburgh;u.s.;year;refugee;border,us;president;people;child;camp;refugee;trump;year;border;world
AsylumSeekers,Jun,R_RC,259,238,tokens,2520,0.111602,0.835574,5331.77,attack;trump;church;';migrant;syrian;plan;immigr;border;us,nation;say;un;new;day;camp;us;syrian;million;world
AsylumSeekers,Jun,R_RC,259,238,nouns,1653,0.134428,0.820572,3802.8,pittsburgh;child;isis;border;year;church;migrant;trump;country;people,agency;war;child;day;camp;un;world;year;country;people
AsylumSeekers,Jun,C_ER,389,106,tokens,2485,0.179117,0.715229,5892.69,new;camp;children;border;nation;world;trump;million;'s;migrant,attack;isi;trump;arrest;church;pittsburgh;report;migrant;border;syrian
AsylumSeekers,Jun,C_ER,389,106,nouns,1754,0.204224,0.755633,4142.14,trump;border;child;migrant;united;world;people;year;country;u.s.,president;isis;country;migrant;trump;pittsburgh;church;u.s.;border;year
AsylumSeekers,Jun,C_R,389,259,tokens,2974,0.106691,0.860173,6711.77,new;trump;unit;million;border;children;camp;migrant;world;nation,attack;nation;trump;church;';plan;syrian;immigr;border;migrant
AsylumSeekers,Jun,C_R,389,259,nouns,2086,0.131633,0.852612,5056.62,trump;united;year;u.s.;country;border;migrant;world;people;child,pittsburgh;child;isis;people;migrant;church;year;country;border;trump
AsylumSeekers,Jun,C_RC,389,238,tokens,2895,0.108042,0.869162,6195.96,new;camp;trump;nation;unit;children;border;world;million;migrant,nation;palestinian;say;un;new;day;million;camp;world;syrian
AsylumSeekers,Jun,C_RC,389,238,nouns,2018,0.133388,0.859216,4701.92,trump;united;border;migrant;child;world;people;u.s.;country;year,agency;war;un;child;day;camp;world;country;year;people
AsylumSeekers,Jun,C_LC,389,992,tokens,4547,0.0829354,0.916575,9644.86,camp;trump;nation;unit;border;children;million;state;world;migrant,home;syrian;state;day;say;children;million;border;immigr;migrant
AsylumSeekers,Jun,C_LC,389,992,nouns,3433,0.106099,0.906567,7813.08,trump;united;border;migrant;child;world;year;u.s.;people;country,government;asylum;trump;day;migrant;border;year;country;people;child
AsylumSeekers,Jun,C_L,389,240,tokens,2950,0.1229,0.840085,7334.47,reuter;new;world;migrant;border;children;camp;nation;unit;million,million;world;presid;right;report;migrant;border;camp;children;immigr
AsylumSeekers,Jun,C_L,389,240,nouns,2089,0.150059,0.810209,5581.23,trump;country;year;u.s.;border;migrant;child;united;world;people,day;us;year;world;trump;president;camp;people;child;border
AsylumSeekers,Jun,LC_R,992,259,tokens,4302,0.105183,0.879731,8865.7,syrian;day;state;immigr;say;children;million;countri;border;migrant,trump;church;immigr;state;';border;plan;syrian;countri;migrant
AsylumSeekers,Jun,LC_R,992,259,nouns,3168,0.129015,0.921926,6822.08,asylum;trump;day;migrant;country;year;border;people;refugee;child,child;isis;people;migrant;trump;church;border;refugee;year;country
AsylumSeekers,Jun,LC_RC,992,238,tokens,4255,0.106232,0.886193,7868.29,syrian;state;day;immigr;say;countri;border;million;migrant;children,say;million;countri;state;camp;day;world;syrian;new;un
AsylumSeekers,Jun,LC_RC,992,238,nouns,3112,0.13313,0.893144,5969.71,government;asylum;migrant;trump;day;country;year;child;people;border,agency;war;un;day;camp;country;year;people;world;child
AsylumSeekers,Jun,L_R,240,259,tokens,2567,0.134644,0.78267,6630.91,new;million;presid;peopl;world;children;migrant;right;border;camp,nation;attack;';church;syrian;plan;border;state;countri;migrant
AsylumSeekers,Jun,L_R,240,259,nouns,1690,0.154902,0.833117,4737.98,us;president;camp;people;world;refugee;year;border;trump;child,child;isis;people;year;church;border;refugee;country;trump;migrant
AsylumSeekers,Jun,L_RC,240,238,tokens,2496,0.138136,0.774816,6410.99,presid;world;right;camp;trump;immigr;children;migrant;border;report,say;un;day;new;state;countri;camp;million;world;syrian
AsylumSeekers,Jun,L_RC,240,238,nouns,1637,0.170402,0.756203,4694.24,day;president;people;year;border;camp;trump;child;world;us,agency;war;un;day;camp;year;country;world;people;child
AsylumSeekers,Jun,L_LC,240,992,tokens,4335,0.114559,0.862015,9170.54,presid;world;right;report;border;migrant;children;trump;immigr;camp,syrian;state;day;immigr;million;say;children;migrant;countri;border
AsylumSeekers,Jun,L_LC,240,992,nouns,3213,0.140902,0.882368,7124.21,us;president;people;world;camp;border;child;year;trump;refugee,asylum;migrant;people;child;border;trump;day;country;year;refugee
AsylumSeekers,Jul,ER_R,178,233,tokens,2234,0.119043,0.836904,4646.92,border;unit;america;presid;immigr;migrant;omar;report;trump;ilhan,attack;unit;presid;border;';immigr;migrant;'s;omar;trump
AsylumSeekers,Jul,ER_R,178,233,nouns,1473,0.134428,0.890357,3187.26,america;refugee;omar;migrant;trump;ilhan;country;president;immigration;year,president;united;migrant;u.s.;border;country;trump;omar;year;refugee
AsylumSeekers,Jul,ER_RC,178,199,tokens,2250,0.168798,0.682111,6283.76,democrat;border;presid;unit;migrant;immigr;trump;ilhan;america;omar,trump;syrian;peopl;home;migrant;border;immigr;govern;'s;agenc
AsylumSeekers,Jul,ER_RC,178,199,nouns,1496,0.211891,0.669716,4665.41,united;america;immigration;president;country;migrant;omar;ilhan;year;trump,minister;year;united;migrant;country;agency;people;trump;border;government
AsylumSeekers,Jul,ER_LC,178,881,tokens,3997,0.163298,0.740655,10052.5,border;america;unit;presid;state;ilhan;omar;trump;immigr;report,presid;detent;asylum;govern;say;new;trump;state;border;immigr
AsylumSeekers,Jul,ER_LC,178,881,nouns,2891,0.1939,0.790409,7603.28,america;year;country;immigration;omar;ilhan;refugee;migrant;trump;president,asylum;detention;government;border;country;year;migrant;refugee;people;trump
AsylumSeekers,Jul,ER_L,178,299,tokens,2567,0.156144,0.734253,6685.55,muslim;american;democrat;accord;border;america;unit;ilhan;migrant;omar,one;donald;detent;border;children;migrant;war;peopl;new;'s
AsylumSeekers,Jul,ER_L,178,299,nouns,1723,0.178813,0.791375,4852.34,america;president;immigration;country;year;ilhan;trump;omar;migrant;refugee,country;war;people;year;president;refugee;trump;child;detention;border
AsylumSeekers,Jul,R_RC,233,199,tokens,2455,0.128741,0.800022,5419.61,attack;presid;unit;immigr;border;';migrant;omar;trump;state,immigr;trump;home;border;state;agenc;peopl;syrian;govern;migrant
AsylumSeekers,Jul,R_RC,233,199,nouns,1617,0.155361,0.845228,3965.69,president;migrant;united;u.s.;border;country;trump;year;omar;refugee,child;agency;trump;migrant;year;people;government;country;border;refugee
AsylumSeekers,Jul,C_ER,348,178,tokens,2584,0.162915,0.689264,7492.51,reuter;juli;govern;say;detent;new;immigr;border;asylum;presid,american;accord;border;democrat;america;immigr;ilhan;report;presid;omar
AsylumSeekers,Jul,C_ER,348,178,nouns,1789,0.187295,0.780409,5598.63,united;asylum;migrant;people;border;country;refugee;trump;u.s.;year,america;president;trump;migrant;year;country;ilhan;immigration;omar;refugee
AsylumSeekers,Jul,C_R,348,233,tokens,2817,0.120464,0.818986,6528.17,juli;say;new;trump;detent;border;presid;immigr;asylum;unit,ilhan;border;presid;omar;one;attack;';unit;immigr;trump
AsylumSeekers,Jul,C_R,348,233,nouns,1901,0.136887,0.873144,4673.55,united;asylum;border;u.s.;people;year;country;migrant;refugee;trump,president;migrant;country;refugee;year;trump;u.s.;united;omar;border
AsylumSeekers,Jul,C_RC,348,199,tokens,2770,0.115449,0.834842,5943.71,juli;say;trump;presid;border;immigr;asylum;new;unit;detent,one;nation;report;agenc;govern;home;border;immigr;syrian;trump
AsylumSeekers,Jul,C_RC,348,199,nouns,1928,0.142812,0.828455,4554.28,president;united;asylum;u.s.;border;country;trump;migrant;year;people,united;minister;trump;migrant;agency;border;government;country;people;year
AsylumSeekers,Jul,C_LC,348,881,tokens,4275,0.079001,0.922607,8068.63,detent;say;asylum;presid;new;state;unit;border;immigr;trump,presid;detent;asylum;govern;say;state;border;new;immigr;trump
AsylumSeekers,Jul,C_LC,348,881,nouns,3095,0.0972781,0.941731,6471.08,united;country;asylum;border;u.s.;trump;people;refugee;year;migrant,asylum;detention;government;border;country;migrant;people;year;trump;refugee
AsylumSeekers,Jul,C_L,348,299,tokens,3045,0.117992,0.838085,7427.3,one;juli;govern;say;new;detent;unit;immigr;border;asylum,right;one;detent;war;report;donald;new;children;border;immigr
AsylumSeekers,Jul,C_L,348,299,nouns,2098,0.140533,0.824667,5739.33,united;asylum;people;year;refugee;country;border;migrant;u.s.;trump,country;war;detention;people;year;president;refugee;child;trump;border
AsylumSeekers,Jul,LC_R,881,233,tokens,4136,0.114132,0.861598,8469.15,govern;border;say;state;countri;new;peopl;trump;migrant;immigr,unit;presid;immigr;trump;migrant;countri;';omar;state;border
AsylumSeekers,Jul,LC_R,881,233,nouns,2956,0.136821,0.894197,6217.64,asylum;detention;government;country;border;migrant;people;trump;refugee;year,president;migrant;united;border;u.s.;country;refugee;year;trump;omar
AsylumSeekers,Jul,LC_RC,881,199,tokens,4160,0.116769,0.860063,8065.37,detent;asylum;state;new;migrant;immigr;trump;say;border;govern,home;immigr;report;trump;agenc;govern;syrian;state;border;migrant
AsylumSeekers,Jul,LC_RC,881,199,nouns,2991,0.141674,0.892146,6215.46,asylum;detention;government;border;country;migrant;trump;people;year;refugee,minister;trump;agency;border;people;migrant;year;refugee;country;government
AsylumSeekers,Jul,L_R,299,233,tokens,2794,0.126666,0.824745,6397.94,peopl;war;detent;new;migrant;presid;border;report;children;immigr,attack;unit;presid;immigr;border;';migrant;omar;countri;state
AsylumSeekers,Jul,L_R,299,233,nouns,1848,0.150178,0.820285,4602.54,u.s.;war;child;people;refugee;year;trump;president;border;detention,president;migrant;united;u.s.;border;country;year;refugee;omar;trump
AsylumSeekers,Jul,L_RC,299,199,tokens,2775,0.137281,0.801362,6570.29,peopl;war;new;detent;children;border;migrant;presid;immigr;report,home;immigr;report;agenc;migrant;govern;state;peopl;border;syrian
AsylumSeekers,Jul,L_RC,299,199,nouns,1897,0.170377,0.741096,5075.87,u.s.;war;president;detention;people;child;year;border;refugee;trump,united;agency;trump;migrant;border;people;government;country;year;refugee
AsylumSeekers,Jul,L_LC,299,881,tokens,4318,0.101146,0.884391,9073.24,donald;countri;detent;new;war;children;report;presid;immigr;border,one;detent;asylum;immigr;border;say;state;new;govern;countri
AsylumSeekers,Jul,L_LC,299,881,nouns,3128,0.123082,0.865619,6987.78,u.s.;war;people;detention;child;president;year;border;trump;refugee,asylum;detention;government;country;people;border;migrant;trump;year;refugee
AsylumSeekers,Aug,ER_R,121,184,tokens,1790,0.129749,0.789048,3634.77,unit;accord;immigr;govern;syrian;us;countri;old;migrant;asylum,immigr;unit;govern;syrian;us;migrant;rohingya;camp;'s;'
AsylumSeekers,Aug,ER_R,121,184,nouns,1138,0.144147,0.811478,2365.52,status;united;police;year;asylum;migrant;u.s.;country;report;government,man;border;united;asylum;migrant;government;year;camp;child;rohingya
AsylumSeekers,Aug,ER_RC,121,190,tokens,1868,0.187307,0.677127,5300.33,polic;accord;govern;immigr;syrian;old;asylum;migrant;us;countri,would;minist;rohingya;nation;syrian;camp;say;govern;'s;peopl
AsylumSeekers,Aug,ER_RC,121,190,nouns,1227,0.225346,0.696719,3784.69,status;report;government;united;police;u.s.;year;country;migrant;asylum,country;agency;child;minister;rohingya;united;people;government;camp;year
AsylumSeekers,Aug,ER_LC,121,719,tokens,3531,0.181596,0.753903,8017.02,govern;syrian;old;us;report;state;countri;migrant;;asylum,say;migrant;state;immigr;countri;;new;govern;us;camp
AsylumSeekers,Aug,ER_LC,121,719,nouns,2496,0.213541,0.816546,5852.39,united;police;migrant;report;country;u.s.;government;year;refugee;asylum,family;border;child;migrant;camp;government;people;refugee;country;year
AsylumSeekers,Aug,ER_L,121,161,tokens,1741,0.181826,0.691201,4629.07,polic;attack;unit;asylum;syrian;govern;;old;accord;countri,asylum;children;new;peopl;unit;administr;countri;presid;syrian;right
AsylumSeekers,Aug,ER_L,121,161,nouns,1117,0.203816,0.751932,3233.63,police;year;country;report;asylum;refugee;migrant;united;u.s.;government,president;immigration;migrant;administration;country;child;refugee;year;trump;people
AsylumSeekers,Aug,R_RC,184,190,tokens,2102,0.134314,0.829795,4818.58,unit;govern;report;us;';camp;syrian;state;migrant;rohingya,would;state;unit;rohingya;minist;nation;govern;peopl;camp;syrian
AsylumSeekers,Aug,R_RC,184,190,nouns,1362,0.159668,0.831475,3334.47,man;border;united;government;migrant;asylum;rohingya;child;camp;year,country;agency;child;united;year;camp;rohingya;minister;people;government
AsylumSeekers,Aug,C_ER,317,121,tokens,2288,0.189758,0.661536,6519.32,reuter;photo;camp;immigr;rohingya;bangladesh;peopl;unit;children;nation,attack;polic;unit;immigr;accord;govern;syrian;report;asylum;old
AsylumSeekers,Aug,C_ER,317,121,nouns,1531,0.215045,0.708029,4510.15,u.s.;united;bangladesh;camp;country;child;rohingya;migrant;people;year,status;united;report;asylum;police;u.s.;government;country;migrant;year
AsylumSeekers,Aug,C_R,317,184,tokens,2539,0.130698,0.82993,5977.72,photo;children;bangladesh;unit;countri;migrant;camp;rohingya;nation;immigr,border;immigr;unit;govern;syrian;rohingya;report;';migrant;camp
AsylumSeekers,Aug,C_R,317,184,nouns,1711,0.156764,0.837101,4253.96,u.s.;year;migrant;bangladesh;united;camp;child;people;country;rohingya,man;united;border;asylum;government;rohingya;camp;child;year;migrant
AsylumSeekers,Aug,C_RC,317,190,tokens,2522,0.122405,0.827691,5685.45,children;unit;nation;immigr;bangladesh;countri;rohingya;camp;migrant;us,new;would;minist;camp;rohingya;syrian;nation;say;govern;unit
AsylumSeekers,Aug,C_RC,317,190,nouns,1709,0.152169,0.813493,4279.37,united;u.s.;child;bangladesh;camp;country;rohingya;migrant;people;year,country;agency;child;minister;year;camp;united;rohingya;government;people
AsylumSeekers,Aug,C_LC,317,719,tokens,3926,0.0974337,0.886984,8690.83,bangladesh;unit;state;countri;nation;immigr;us;rohingya;camp;migrant,border;say;state;migrant;new;immigr;camp;govern;us;countri
AsylumSeekers,Aug,C_LC,317,719,nouns,2825,0.120804,0.920197,6863.21,united;bangladesh;child;camp;rohingya;year;migrant;refugee;people;country,family;border;child;migrant;country;government;year;camp;people;refugee
AsylumSeekers,Aug,C_L,317,161,tokens,2467,0.147454,0.775092,5974.44,photo;countri;children;bangladesh;unit;nation;immigr;rohingya;migrant;camp,children;syrian;right;presid;immigr;trump;migrant;administr;countri;new
AsylumSeekers,Aug,C_L,317,161,nouns,1651,0.180905,0.743595,4421.9,u.s.;year;bangladesh;migrant;country;camp;united;people;child;rohingya,united;year;country;president;migrant;people;immigration;trump;child;administration
AsylumSeekers,Aug,LC_R,719,184,tokens,3718,0.129767,0.869043,7781.15,border;say;immigr;govern;migrant;state;camp;countri;us;new,unit;govern;syrian;us;rohingya;state;report;migrant;camp;'
AsylumSeekers,Aug,LC_R,719,184,nouns,2615,0.152503,0.916946,5585.62,family;border;camp;child;migrant;year;country;refugee;people;government,asylum;united;border;migrant;rohingya;year;camp;refugee;child;government
