topic,ideology,comp,n1,n2,units,vocab,jsd,cos,llr,top1,top2
AsylumSeekers,all,Jan_Aug,2651,1692,tokens,8274,0.0681621,0.914626,30455.9,peopl;famili;asylum;countri;migrant;border;saudi;immigr;us;trump,trump;new;govern;immigr;camp;countri;state;migrant;us;peopl
AsylumSeekers,all,Jan_Aug,2651,1692,nouns,6857,0.0933399,0.932435,26344.8,woman;government;people;family;asylum;country;trump;year;border;refugee,border;trump;government;camp;people;refugee;country;child;migrant;year
AsylumSeekers,all,Jan_Sep,2651,1523,tokens,8088,0.0772893,0.885422,32190,govern;say;saudi;asylum;famili;us;immigr;border;migrant;trump,border;asylum;immigr;unit;presid;administr;trump;new;us;migrant
AsylumSeekers,all,Jan_Sep,2651,1523,nouns,6710,0.10373,0.874532,26883.5,migrant;woman;government;year;people;trump;border;asylum;country;family,asylum;president;trump;year;u.s.;united;country;administration;migrant;people
AsylumSeekers,all,Feb_Mar,2215,2471,tokens,8575,0.060243,0.911087,30901.5,camp;countri;say;new;asylum;australia;us;govern;border;children,asylum;migrant;syrian;immigr;border;countri;us;;new;camp
AsylumSeekers,all,Feb_Mar,2215,2471,nouns,7170,0.0838888,0.889931,26702,al;camp;country;border;year;government;people;child;asylum;australia,trump;new;syria;asylum;border;state;country;camp;year;people
AsylumSeekers,all,Feb_Apr,2215,1920,tokens,8174,0.0690332,0.891446,31265.5,countri;say;new;children;asylum;state;govern;us;border;australia,say;asylum;migrant;trump;countri;immigr;state;;border;us
AsylumSeekers,all,Feb_Apr,2215,1920,nouns,6739,0.0939622,0.912476,26932.5,camp;asylum;australia;government;border;refugee;child;people;year;country,government;president;country;trump;migrant;border;year;people;asylum;refugee
AsylumSeekers,all,Feb_May,2215,1730,tokens,8094,0.0696824,0.898732,29614.3,countri;say;new;asylum;australia;state;border;govern;children;us,say;new;immigr;border;;trump;countri;us;migrant;state
AsylumSeekers,all,Feb_May,2215,1730,nouns,6706,0.0949227,0.920591,25670.9,camp;country;asylum;border;people;government;child;year;refugee;australia,united;government;migrant;child;refugee;country;border;trump;year;people
AsylumSeekers,all,Feb_Jun,2215,2224,tokens,8367,0.0712296,0.88036,34516,camp;countri;say;children;new;asylum;border;us;australia;govern,syrian;immigr;million;children;;countri;border;us;trump;migrant
AsylumSeekers,all,Feb_Jun,2215,2224,nouns,6962,0.0985035,0.859096,29611.8,al;camp;people;country;asylum;border;child;australia;year;government,camp;day;migrant;child;trump;country;people;border;year;world
AsylumSeekers,all,Feb_Jul,2215,2138,tokens,8355,0.0732336,0.872999,35066.4,countri;say;new;children;asylum;govern;border;state;us;australia,new;;presid;border;immigr;migrant;trump;state;countri;us
AsylumSeekers,all,Feb_Jul,2215,2138,nouns,6878,0.0982265,0.892716,29734.6,camp;country;people;government;border;asylum;child;australia;refugee;year,u.s.;child;president;border;trump;migrant;refugee;people;country;year
AsylumSeekers,all,Feb_Aug,2215,1692,tokens,7933,0.0746158,0.893766,31069.2,countri;say;new;children;state;border;govern;us;australia;asylum,trump;new;countri;camp;;us;state;migrant;govern;immigr
AsylumSeekers,all,Feb_Aug,2215,1692,nouns,6516,0.104977,0.870549,26844.5,al;camp;government;asylum;border;people;country;child;australia;year,rohingya;camp;people;border;country;trump;migrant;government;year;child
AsylumSeekers,all,Feb_Sep,2215,1523,tokens,7757,0.0857165,0.853083,33614.5,camp;countri;say;new;children;border;asylum;us;govern;australia,immigr;presid;new;administr;;trump;migrant;unit;us;countri
AsylumSeekers,all,Feb_Sep,2215,1523,nouns,6366,0.117037,0.821249,28378.2,al;camp;border;country;asylum;people;child;australia;year;government,asylum;president;people;country;trump;administration;united;migrant;u.s.;year
AsylumSeekers,all,Mar_Apr,2471,1920,tokens,8405,0.0568803,0.933668,26905.3,asylum;border;migrant;syrian;immigr;countri;state;camp;new;us,new;asylum;say;countri;migrant;state;border;trump;immigr;us
AsylumSeekers,all,Mar_Apr,2471,1920,nouns,7033,0.0783819,0.946205,23542.9,new;asylum;year;country;people;refugee;camp;syria;state;border,government;president;asylum;border;country;year;migrant;trump;people;refugee
AsylumSeekers,all,Mar_May,2471,1730,tokens,8291,0.0606167,0.938325,26702,syria;asylum;border;immigr;migrant;new;camp;state;us;syrian,unit;nation;say;new;trump;border;state;migrant;us;immigr
AsylumSeekers,all,Mar_May,2471,1730,nouns,6931,0.0841177,0.925128,23030.7,trump;country;people;syria;camp;border;state;year;asylum;new,president;government;child;united;migrant;border;country;trump;year;people
AsylumSeekers,all,Mar_Jun,2471,2224,tokens,8578,0.0632219,0.922264,31638.6,one;say;new;syria;asylum;border;syrian;migrant;camp;immigr,camp;immigr;syrian;say;world;million;children;trump;migrant;border
AsylumSeekers,all,Mar_Jun,2471,2224,nouns,7215,0.0874852,0.912201,27527.5,trump;new;state;country;camp;asylum;people;border;year;syria,camp;day;migrant;child;people;border;trump;world;country;year
AsylumSeekers,all,Mar_Jul,2471,2138,tokens,8534,0.0633197,0.913435,31279.3,say;syria;border;asylum;immigr;syrian;camp;state;new;migrant,one;asylum;report;new;presid;state;border;immigr;trump;migrant
AsylumSeekers,all,Mar_Jul,2471,2138,nouns,7122,0.0859307,0.927004,27185.2,new;state;syria;year;country;border;asylum;refugee;people;camp,u.s.;child;president;border;country;year;migrant;trump;people;refugee
AsylumSeekers,all,Mar_Aug,2471,1692,tokens,8093,0.064747,0.94009,28024,asylum;border;migrant;immigr;syrian;state;countri;camp;new;us,syrian;trump;new;migrant;camp;us;govern;immigr;countri;state
AsylumSeekers,all,Mar_Aug,2471,1692,nouns,6742,0.0917102,0.928452,24408.1,trump;new;syria;state;asylum;border;country;camp;people;year,rohingya;border;trump;government;camp;migrant;country;year;people;child
AsylumSeekers,all,Mar_Sep,2471,1523,tokens,7898,0.0764057,0.892058,30797.7,one;say;syria;immigr;syrian;border;asylum;camp;countri;migrant,one;border;immigr;asylum;unit;presid;migrant;administr;trump;countri
AsylumSeekers,all,Mar_Sep,2471,1523,nouns,6561,0.10309,0.882247,26039.3,trump;new;state;syria;asylum;border;people;camp;year;country,u.s.;asylum;migrant;president;united;trump;people;country;year;administration
AsylumSeekers,all,Apr_May,1920,1730,tokens,7939,0.0549066,0.954915,21663.4,presid;new;trump;state;migrant;us;border;asylum;say;immigr,unit;new;nation;say;immigr;border;state;us;trump;migrant
AsylumSeekers,all,Apr_May,1920,1730,nouns,6584,0.074659,0.966749,18778.7,government;country;president;people;asylum;border;year;migrant;trump;refugee,united;government;migrant;child;people;refugee;year;trump;border;country
AsylumSeekers,all,Apr_Jun,1920,2224,tokens,8192,0.060473,0.931703,26849.2,govern;say;asylum;state;border;presid;new;immigr;trump;migrant,say;syrian;world;border;immigr;trump;migrant;children;million;state
AsylumSeekers,all,Apr_Jun,1920,2224,nouns,6825,0.0816546,0.951971,23319.1,government;president;asylum;people;border;country;migrant;year;refugee;trump,day;migrant;world;trump;country;year;child;people;border;refugee
AsylumSeekers,all,Apr_Jul,1920,2138,tokens,8177,0.0584644,0.951335,25559.4,govern;asylum;state;presid;say;border;immigr;migrant;new;trump,one;asylum;report;new;presid;border;state;trump;immigr;migrant
AsylumSeekers,all,Apr_Jul,1920,2138,nouns,6758,0.0786807,0.964429,21944.1,government;president;asylum;country;people;border;migrant;year;trump;refugee,u.s.;country;border;president;refugee;year;people;migrant;trump;child
AsylumSeekers,all,Apr_Aug,1920,1692,tokens,7707,0.064261,0.936791,24985.4,new;say;asylum;countri;trump;border;us;state;migrant;immigr,syrian;trump;new;camp;state;immigr;govern;countri;migrant;us
AsylumSeekers,all,Apr_Aug,1920,1692,nouns,6338,0.0883085,0.951527,21688.1,government;asylum;president;country;people;border;year;refugee;migrant;trump,border;trump;government;camp;migrant;people;child;country;year;refugee
AsylumSeekers,all,Apr_Sep,1920,1523,tokens,7531,0.0712652,0.915946,25865.9,nation;govern;presid;immigr;asylum;say;border;trump;new;migrant,one;border;asylum;immigr;unit;trump;migrant;presid;administr;new
AsylumSeekers,all,Apr_Sep,1920,1523,nouns,6199,0.0956925,0.941784,22433.5,government;trump;asylum;year;president;country;refugee;migrant;people;border,asylum;president;migrant;united;trump;year;country;administration;people;refugee
AsylumSeekers,all,May_Jun,1730,2224,tokens,8069,0.0566001,0.945523,23615.1,govern;unit;nation;say;new;trump;migrant;border;immigr;state,say;world;immigr;million;syrian;children;trump;state;migrant;border
AsylumSeekers,all,May_Jun,1730,2224,nouns,6781,0.0752591,0.965974,20321.3,united;year;migrant;border;refugee;government;people;trump;child;country,day;migrant;country;border;year;people;child;trump;refugee;world
AsylumSeekers,all,May_Jul,1730,2138,tokens,8082,0.0592536,0.942269,24370.4,govern;unit;nation;say;immigr;state;trump;border;new;migrant,one;asylum;state;border;trump;migrant;report;presid;immigr;new
AsylumSeekers,all,May_Jul,1730,2138,nouns,6689,0.0792494,0.953713,20927.4,united;trump;government;child;migrant;border;country;people;year;refugee,u.s.;child;migrant;country;people;refugee;border;president;year;trump
AsylumSeekers,all,May_Aug,1730,1692,tokens,7616,0.0642766,0.945091,23508.7,unit;nation;say;new;immigr;border;migrant;trump;us;state,say;syrian;trump;camp;state;govern;new;immigr;us;migrant
AsylumSeekers,all,May_Aug,1730,1692,nouns,6285,0.0871061,0.962564,20315.7,united;government;trump;migrant;border;child;country;refugee;people;year,border;trump;refugee;government;people;child;country;migrant;camp;year
AsylumSeekers,all,May_Sep,1730,1523,tokens,7427,0.0719406,0.91642,24743.1,presid;govern;unit;nation;say;new;immigr;migrant;border;trump,one;border;asylum;immigr;administr;migrant;unit;new;presid;trump
AsylumSeekers,all,May_Sep,1730,1523,nouns,6131,0.0970352,0.911957,20924.1,president;united;government;border;migrant;child;trump;country;people;year,asylum;u.s.;migrant;president;trump;people;year;country;united;administration
AsylumSeekers,all,Jun_Jul,2224,2138,tokens,8317,0.0515477,0.935281,24151.7,say;world;immigr;syrian;million;children;migrant;state;trump;border,one;asylum;immigr;new;state;report;trump;presid;border;migrant
AsylumSeekers,all,Jun_Jul,2224,2138,nouns,6921,0.0679269,0.950096,20484.5,day;migrant;world;border;country;people;trump;refugee;year;child,u.s.;child;president;border;people;year;migrant;country;refugee;trump
AsylumSeekers,all,Jun_Aug,2224,1692,tokens,7865,0.0605397,0.936662,24780.3,say;world;syrian;trump;migrant;border;state;immigr;children;million,border;say;immigr;migrant;state;trump;camp;syrian;govern;new
AsylumSeekers,all,Jun_Aug,2224,1692,nouns,6536,0.0835393,0.935872,21299.4,camp;day;migrant;country;world;border;year;people;child;trump,rohingya;border;trump;government;camp;people;migrant;country;year;child
AsylumSeekers,all,Jun_Sep,2224,1523,tokens,7711,0.0703028,0.909571,27136.6,camp;say;world;immigr;million;syrian;children;migrant;trump;border,one;border;asylum;immigr;unit;migrant;trump;administr;presid;new
AsylumSeekers,all,Jun_Sep,2224,1523,nouns,6427,0.0948207,0.909347,22973.6,camp;day;migrant;country;people;child;year;border;trump;world,asylum;u.s.;migrant;administration;president;people;united;year;trump;country
AsylumSeekers,all,Jul_Aug,2138,1692,tokens,7851,0.0564663,0.937753,22812.7,one;asylum;report;new;presid;border;state;immigr;trump;migrant,border;say;syrian;trump;new;govern;immigr;camp;state;migrant
AsylumSeekers,all,Jul_Aug,2138,1692,nouns,6455,0.0757178,0.948585,19564.4,u.s.;child;president;border;year;country;people;trump;migrant;refugee,border;trump;people;camp;government;refugee;child;year;country;migrant
AsylumSeekers,all,Jul_Sep,2138,1523,tokens,7658,0.068232,0.914947,25754.7,govern;say;one;new;border;presid;migrant;immigr;report;asylum,camp;one;border;immigr;asylum;unit;presid;new;administr;migrant
AsylumSeekers,all,Jul_Sep,2138,1523,nouns,6276,0.0878153,0.940436,21622.9,u.s.;child;president;refugee;trump;migrant;country;people;border;year,asylum;migrant;president;united;country;administration;trump;people;year;refugee
AsylumSeekers,all,Aug_Sep,1692,1523,tokens,7160,0.0664753,0.920995,22633.1,border;countri;govern;say;immigr;new;migrant;camp;syrian;trump,border;administr;immigr;presid;trump;migrant;new;unit;countri;asylum
AsylumSeekers,all,Aug_Sep,1692,1523,nouns,5840,0.0899382,0.915531,19020.4,rohingya;border;government;trump;camp;people;year;migrant;child;country,u.s.;asylum;migrant;people;trump;united;administration;country;president;year
AsylumSeekers,ER,Jan_Feb,144,113,tokens,1663,0.131472,0.814928,3063.45,illeg;said;wall;arrest;charg;rape;presid;trump;old;border,unit;border;presid;said;nation;new;illeg;immigr;old;trump
AsylumSeekers,ER,Jan_Feb,144,113,nouns,1059,0.144753,0.856358,2054.84,country;asylum;migrant;trump;president;man;border;refugee;year;wall,percent;people;united;migrant;border;trump;year;immigration;president;refugee
AsylumSeekers,ER,Jan_Mar,144,202,tokens,1950,0.11562,0.832629,3782.75,illeg;said;arrest;trump;charg;border;old;rape;presid;wall,nation;old;presid;trump;border;illeg;christian;muslim;omar;immigr
AsylumSeekers,ER,Jan_Mar,144,202,nouns,1304,0.130018,0.869929,2625.34,woman;asylum;man;wall;president;migrant;year;trump;border;refugee,trump;president;border;state;year;man;refugee;migrant;omar;country
AsylumSeekers,ER,Jan_Apr,144,145,tokens,1786,0.142588,0.779047,3956.07,illeg;said;wall;arrest;presid;charg;old;rape;trump;border,ilhan;peopl;countri;asylum;omar;said;trump;border;muslim;immigr
AsylumSeekers,ER,Jan_Apr,144,145,nouns,1159,0.160277,0.823269,2731.59,country;asylum;president;wall;man;migrant;trump;border;year;refugee,people;country;asylum;state;migrant;omar;trump;refugee;year;border
AsylumSeekers,ER,Jan_May,144,115,tokens,1699,0.164429,0.730218,3972.2,nation;asylum;illeg;wall;said;arrest;charg;rape;border;old,polic;unit;said;accord;border;ilhan;countri;immigr;omar;peopl
AsylumSeekers,ER,Jan_May,144,115,nouns,1090,0.179439,0.76418,2694.08,woman;asylum;wall;man;president;trump;migrant;border;refugee;year,migrant;border;country;ilhan;people;year;president;refugee;trump;omar
AsylumSeekers,ER,Jan_Jun,144,106,tokens,1568,0.157713,0.728402,3587.04,nation;asylum;illeg;said;arrest;charg;wall;rape;trump;old,plan;unit;attack;isi;countri;trump;arrest;church;syrian;pittsburgh
AsylumSeekers,ER,Jan_Jun,144,106,nouns,1026,0.175614,0.791864,2535.14,woman;asylum;wall;refugee;year;trump;president;man;migrant;border,isis;country;trump;migrant;church;u.s.;year;refugee;border;pittsburgh
AsylumSeekers,ER,Jan_Jul,144,178,tokens,1865,0.147715,0.722639,4395.91,asylum;nation;illeg;said;old;rape;wall;arrest;border;charg,said;american;accord;america;border;immigr;democrat;unit;omar;ilhan
AsylumSeekers,ER,Jan_Jul,144,178,nouns,1241,0.168529,0.789134,3159.65,woman;asylum;wall;man;president;migrant;refugee;border;year;trump,america;immigration;president;trump;ilhan;country;year;migrant;omar;refugee
AsylumSeekers,ER,Jan_Aug,144,121,tokens,1646,0.147362,0.75652,3622.02,asylum;nation;wall;illeg;arrest;charg;rape;border;trump;presid,muslim;polic;syrian;unit;immigr;countri;attack;asylum;accord;govern
AsylumSeekers,ER,Jan_Aug,144,121,nouns,1057,0.169645,0.822433,2599.42,country;asylum;wall;president;refugee;year;border;migrant;man;trump,police;united;government;report;u.s.;asylum;country;migrant;refugee;year
AsylumSeekers,ER,Jan_Sep,144,92,tokens,1527,0.152422,0.75184,3007.64,say;countri;rape;wall;illeg;charg;border;nation;asylum;arrest,number;europ;resettl;unit;muslim;peopl;new;asylum;omar;countri
AsylumSeekers,ER,Jan_Sep,144,92,nouns,973,0.167005,0.859287,2065.5,woman;asylum;man;wall;migrant;trump;president;border;year;refugee,asylum;united;country;omar;child;president;refugee;migrant;trump;year
AsylumSeekers,ER,Feb_Mar,113,202,tokens,1889,0.119907,0.843712,3329.28,new;presid;illeg;nation;old;trump;said;immigr;border;migrant,old;presid;trump;christian;immigr;omar;muslim;illeg;migrant;border
AsylumSeekers,ER,Feb_Mar,113,202,nouns,1244,0.137802,0.874568,2337.07,people;percent;trump;united;migrant;president;immigration;border;refugee;year,trump;president;omar;country;man;state;border;migrant;year;refugee
AsylumSeekers,ER,Feb_Apr,113,145,tokens,1676,0.13619,0.801189,3201.03,rape;unit;;illeg;old;nation;presid;trump;border;new,illeg;;ilhan;trump;muslim;asylum;border;peopl;countri;omar
AsylumSeekers,ER,Feb_Apr,113,145,nouns,1064,0.158352,0.830086,2291.19,percent;people;refugee;trump;year;president;united;immigration;border;migrant,country;asylum;omar;trump;year;state;people;migrant;refugee;border
AsylumSeekers,ER,Feb_May,113,115,tokens,1551,0.149411,0.776292,3163.32,;unit;presid;new;migrant;trump;border;illeg;nation;old,unit;accord;say;ilhan;omar;trump;peopl;presid;migrant;border
AsylumSeekers,ER,Feb_May,113,115,nouns,1004,0.168413,0.788385,2182.28,percent;united;people;president;migrant;year;refugee;immigration;border;trump,migrant;border;ilhan;country;year;people;trump;president;refugee;omar
AsylumSeekers,ER,Feb_Jun,113,106,tokens,1449,0.160915,0.727192,3191.72,muslim;;new;presid;immigr;trump;old;nation;illeg;migrant,plan;isi;presid;trump;attack;arrest;migrant;syrian;church;pittsburgh
AsylumSeekers,ER,Feb_Jun,113,106,nouns,915,0.178201,0.796637,2200.84,percent;people;united;president;year;border;immigration;trump;refugee;migrant,isis;country;trump;migrant;year;u.s.;church;refugee;border;pittsburgh
AsylumSeekers,ER,Feb_Jul,113,178,tokens,1777,0.15028,0.766046,3794.45,muslim;new;illeg;unit;rape;old;border;migrant;said;nation,said;american;accord;democrat;border;omar;america;migrant;unit;ilhan
AsylumSeekers,ER,Feb_Jul,113,178,nouns,1139,0.167342,0.818517,2624.41,people;percent;united;trump;president;migrant;immigration;year;refugee;border,america;immigration;president;country;migrant;year;ilhan;trump;refugee;omar
AsylumSeekers,ER,Feb_Aug,113,121,tokens,1531,0.157854,0.755079,3354.2,muslim;unit;immigr;trump;illeg;border;nation;migrant;presid;new,statu;attack;unit;polic;syrian;asylum;migrant;countri;immigr;govern
AsylumSeekers,ER,Feb_Aug,113,121,nouns,976,0.180835,0.811708,2367.87,people;president;migrant;percent;united;trump;immigration;border;refugee;year,united;police;government;year;refugee;asylum;migrant;u.s.;report;country
AsylumSeekers,ER,Feb_Sep,113,92,tokens,1421,0.150761,0.768666,2724.8,unit;illeg;border;old;nation;;trump;migrant;report;immigr,peopl;old;omar;countri;asylum;report;muslim;trump;unit;migrant
AsylumSeekers,ER,Feb_Sep,113,92,nouns,868,0.171457,0.83448,1854.08,percent;people;united;president;migrant;trump;year;refugee;immigration;border,asylum;omar;president;child;country;united;migrant;trump;refugee;year
AsylumSeekers,ER,Mar_Apr,202,145,tokens,1962,0.122104,0.851639,4054.49,nation;old;presid;trump;border;christian;immigr;omar;muslim;illeg,islam;illeg;peopl;immigr;border;ilhan;omar;muslim;asylum;trump
AsylumSeekers,ER,Mar_Apr,202,145,nouns,1308,0.137666,0.892833,2845.78,trump;president;man;state;border;country;refugee;year;migrant;omar,people;year;trump;state;country;omar;asylum;migrant;border;refugee
AsylumSeekers,ER,Mar_May,202,115,tokens,1894,0.144579,0.795091,4206.65,nation;illeg;muslim;omar;immigr;christian;border;trump;presid;old,polic;unit;presid;border;peopl;immigr;omar;ilhan;trump;say
AsylumSeekers,ER,Mar_May,202,115,nouns,1279,0.158363,0.828222,2881.73,trump;president;man;state;border;country;migrant;omar;refugee;year,migrant;border;trump;year;ilhan;omar;country;refugee;president;people
AsylumSeekers,ER,Mar_Jun,202,106,tokens,1759,0.153284,0.752768,4159.93,nation;old;trump;presid;immigr;omar;muslim;border;christian;illeg,unit;presid;attack;isi;trump;arrest;church;border;syrian;pittsburgh
AsylumSeekers,ER,Mar_Jun,202,106,nouns,1168,0.172146,0.805856,2935.6,trump;president;state;man;border;refugee;omar;year;migrant;country,isis;migrant;trump;country;church;border;refugee;year;u.s.;pittsburgh
AsylumSeekers,ER,Mar_Jul,202,178,tokens,2073,0.133788,0.802225,4988.97,polic;nation;old;muslim;omar;trump;immigr;border;christian;illeg,said;american;ilhan;immigr;unit;america;omar;trump;democrat;border
AsylumSeekers,ER,Mar_Jul,202,178,nouns,1410,0.152588,0.858541,3562.74,trump;president;state;man;border;omar;refugee;migrant;year;country,america;immigration;president;refugee;migrant;ilhan;country;trump;omar;year
AsylumSeekers,ER,Mar_Aug,202,121,tokens,1827,0.136074,0.796813,3958.44,polic;nation;presid;trump;immigr;illeg;omar;muslim;border;christian,murder;muslim;statu;attack;polic;immigr;asylum;syrian;govern;unit
AsylumSeekers,ER,Mar_Aug,202,121,nouns,1211,0.154566,0.854819,2854.82,trump;president;man;border;state;country;omar;refugee;migrant;year,police;united;government;report;u.s.;country;year;refugee;migrant;asylum
AsylumSeekers,ER,Mar_Sep,202,92,tokens,1747,0.153106,0.777148,3580.25,polic;nation;old;trump;immigr;christian;omar;border;illeg;muslim,peopl;resettl;europ;asylum;omar;unit;trump;muslim;old;new
AsylumSeekers,ER,Mar_Sep,202,92,nouns,1123,0.168254,0.854502,2416.59,trump;president;man;state;border;country;omar;migrant;year;refugee,asylum;omar;child;united;country;year;refugee;trump;migrant;president
AsylumSeekers,ER,Apr_May,145,115,tokens,1688,0.144867,0.806693,3531.28,nation;america;illeg;islam;ilhan;border;omar;trump;muslim;asylum,attack;crime;polic;unit;say;border;ilhan;trump;omar;presid
AsylumSeekers,ER,Apr_May,145,115,nouns,1095,0.151706,0.841354,2342.93,people;country;border;asylum;year;migrant;trump;refugee;omar;state,migrant;ilhan;trump;omar;year;president;people;refugee;country;border
AsylumSeekers,ER,Apr_Jun,145,106,tokens,1569,0.160051,0.713585,3652.58,nation;illeg;islam;ilhan;trump;asylum;peopl;muslim;immigr;omar,one;plan;arrest;isi;trump;attack;presid;church;pittsburgh;syrian
AsylumSeekers,ER,Apr_Jun,145,106,nouns,1002,0.172168,0.789831,2511.38,country;asylum;state;people;border;trump;year;omar;refugee;migrant,isis;country;trump;church;migrant;pittsburgh;u.s.;border;refugee;year
AsylumSeekers,ER,Apr_Jul,145,178,tokens,1885,0.144937,0.800794,4359.14,america;islam;illeg;ilhan;peopl;said;border;muslim;omar;asylum,get;muslim;american;said;democrat;america;omar;unit;ilhan;border
AsylumSeekers,ER,Apr_Jul,145,178,nouns,1222,0.159793,0.854277,3051.55,people;border;trump;state;asylum;country;omar;refugee;migrant;year,america;immigration;president;refugee;year;country;trump;ilhan;migrant;omar
AsylumSeekers,ER,Apr_Aug,145,121,tokens,1692,0.159624,0.749927,3967.05,nation;asylum;islam;ilhan;illeg;peopl;border;muslim;trump;omar,murder;muslim;statu;polic;attack;govern;unit;asylum;syrian;old
AsylumSeekers,ER,Apr_Aug,145,121,nouns,1074,0.180736,0.813754,2835.65,people;country;border;year;state;trump;omar;migrant;refugee;asylum,police;united;government;report;year;migrant;refugee;u.s.;country;asylum
AsylumSeekers,ER,Apr_Sep,145,92,tokens,1560,0.155711,0.781733,3171.06,illeg;ilhan;;peopl;border;trump;asylum;omar;muslim;immigr,resettl;peopl;europ;unit;asylum;muslim;trump;old;omar;new
AsylumSeekers,ER,Apr_Sep,145,92,nouns,966,0.166815,0.847381,2093.12,people;country;border;asylum;omar;trump;state;year;refugee;migrant,asylum;omar;child;united;refugee;president;trump;country;migrant;year
AsylumSeekers,ER,May_Jun,115,106,tokens,1474,0.175654,0.675116,3574.03,illeg;attack;ilhan;trump;would;;immigr;crime;polic;omar,christian;one;plan;trump;arrest;attack;isi;church;pittsburgh;syrian
AsylumSeekers,ER,May_Jun,115,106,nouns,962,0.182582,0.744424,2407.08,migrant;border;ilhan;country;year;people;president;refugee;trump;omar,isis;country;migrant;church;year;border;trump;pittsburgh;refugee;u.s.
AsylumSeekers,ER,May_Jul,115,178,tokens,1789,0.162967,0.759978,4196.97,democrat;illeg;would;attack;crime;polic;said;say;border;ilhan,week;isi;get;muslim;said;america;democrat;border;ilhan;american
AsylumSeekers,ER,May_Jul,115,178,nouns,1164,0.172593,0.836909,2892.35,migrant;border;people;ilhan;trump;omar;president;refugee;country;year,america;immigration;president;country;ilhan;migrant;year;trump;omar;refugee
AsylumSeekers,ER,May_Aug,115,121,tokens,1568,0.175708,0.698968,3918.4,polic;unit;say;ilhan;border;immigr;peopl;presid;omar;trump,statu;polic;muslim;attack;govern;asylum;syrian;old;unit;immigr
AsylumSeekers,ER,May_Aug,115,121,nouns,998,0.19418,0.733103,2689.06,migrant;country;border;ilhan;year;people;president;omar;refugee;trump,police;united;report;government;u.s.;asylum;migrant;year;refugee;country
AsylumSeekers,ER,May_Sep,115,92,tokens,1437,0.170957,0.726367,3105.55,would;crime;;polic;accord;border;omar;say;ilhan;immigr,number;resettl;omar;old;would;american;muslim;new;asylum;europ
AsylumSeekers,ER,May_Sep,115,92,nouns,901,0.180952,0.779422,2070.93,migrant;border;ilhan;people;year;country;refugee;trump;president;omar,asylum;omar;child;refugee;year;united;trump;country;president;migrant
AsylumSeekers,ER,Jun_Jul,106,178,tokens,1710,0.162357,0.69181,3997.34,peopl;one;syrian;church;isi;plan;pittsburgh;attack;border;arrest,peopl;american;said;democrat;get;muslim;border;america;ilhan;omar
AsylumSeekers,ER,Jun_Jul,106,178,nouns,1097,0.170749,0.786499,2711.02,isis;country;migrant;u.s.;border;year;refugee;trump;church;pittsburgh,america;immigration;migrant;year;president;country;ilhan;refugee;trump;omar
AsylumSeekers,ER,Jun_Aug,106,121,tokens,1448,0.170133,0.700903,3547.8,plan;presid;isi;attack;arrest;trump;church;syrian;border;pittsburgh,trump;muslim;statu;murder;polic;attack;asylum;govern;immigr;syrian
AsylumSeekers,ER,Jun_Aug,106,121,nouns,942,0.187548,0.785539,2511.89,isis;country;trump;u.s.;church;year;pittsburgh;migrant;refugee;border,police;report;u.s.;country;migrant;government;united;asylum;refugee;year
AsylumSeekers,ER,Jun_Sep,106,92,tokens,1311,0.171078,0.691997,3000.34,one;plan;attack;isi;pittsburgh;arrest;trump;syrian;border;church,would;peopl;europ;resettl;asylum;omar;old;muslim;new;trump
AsylumSeekers,ER,Jun_Sep,106,92,nouns,819,0.18671,0.803652,2043.91,isis;country;migrant;trump;year;church;refugee;border;u.s.;pittsburgh,asylum;refugee;migrant;president;year;country;united;omar;trump;child
AsylumSeekers,ER,Jul_Aug,178,121,tokens,1763,0.157095,0.708517,4201.09,peopl;muslim;get;democrat;america;omar;presid;american;border;ilhan,germani;murder;statu;muslim;attack;polic;govern;syrian;asylum;old
AsylumSeekers,ER,Jul_Aug,178,121,nouns,1149,0.167002,0.79031,2886.85,america;immigration;president;country;trump;ilhan;migrant;refugee;year;omar,police;united;report;government;u.s.;asylum;country;migrant;year;refugee
AsylumSeekers,ER,Jul_Sep,178,92,tokens,1661,0.162947,0.741115,3515.47,get;muslim;american;immigr;democrat;ilhan;omar;border;america;accord,would;resettl;american;europ;peopl;asylum;omar;old;muslim;new
AsylumSeekers,ER,Jul_Sep,178,92,nouns,1039,0.173595,0.848689,2344.15,america;immigration;country;president;migrant;ilhan;trump;omar;year;refugee,asylum;omar;child;united;country;president;migrant;refugee;year;trump
AsylumSeekers,ER,Aug_Sep,121,92,tokens,1411,0.169068,0.714382,3147.41,murder;muslim;statu;polic;attack;;syrian;immigr;asylum;govern,would;new;asylum;omar;trump;presid;peopl;europ;resettl;muslim
AsylumSeekers,ER,Aug_Sep,121,92,nouns,868,0.183399,0.831473,2116.96,united;police;government;report;u.s.;year;refugee;migrant;country;asylum,asylum;omar;country;child;united;president;refugee;trump;migrant;year
AsylumSeekers,R,Jan_Feb,319,268,tokens,2775,0.105488,0.852295,6270.26,new;;old;countri;famili;asylum;immigr;border;trump;migrant,countri;immigr;new;border;australia;asylum;syrian;us;govern;camp
AsylumSeekers,R,Jan_Feb,319,268,nouns,1891,0.127683,0.889947,4566.51,president;canada;country;migrant;year;trump;asylum;family;border;refugee,government;country;asylum;state;camp;child;year;border;australia;refugee
